,Z1,x1,y1,z1,Z2,x2,y2,z2,Z3,x3,y3,z3,d1,d2,d3
6141dfc9ee0a3fd43fb47c8f,34.0,0.08333333,0.41666667,0.355174,34.0,0.08333333,0.91666667,0.144826,0.0,0.79166667,0.70833333,0.25,0.37354222169269063,0.4256764632759383,0.5424447263122759
6141d1cd31cf3ef3d4a9ee6a,34.0,0.3333333333333333,0.79166667,0.355174,0.0,0.70833333,0.29166667,0.355174,0.0,0.6666666666666666,0.45833333,0.25,0.2014335043255936,0.48299461378225195,0.6249999980000001
6141e1964e27a1844a5f0324,74.0,0.6666666666666666,0.20833333,0.25,34.0,0.58333333,0.41666667,0.144826,0.0,0.95833333,0.29166667,0.144826,0.24780798177531654,0.32105366892710574,0.39528470752104744
61427c824e27a1844a5f081e,74.0,0.91666667,0.58333333,0.25,34.0,0.45833333,0.79166667,0.144826,0.0,0.58333333,0.6666666666666666,0.144826,0.17677669765365955,0.35932872252514914,0.5143284956009255
6142d56c31cf3ef3d4a9f644,34.0,0.20833333,0.41666667,0.355174,0.0,0.16666667,0.58333333,0.25,0.0,0.70833333,0.6666666666666666,0.144826,0.20143350363609125,0.47757247181088186,0.597282411793059
614214f031cf3ef3d4a9f2d2,34.0,0.08333333,0.79166667,0.355174,0.0,0.29166667,0.20833333,0.25,0.0,0.70833333,0.16666667,0.144826,0.43175083831662814,0.4775724619229119,0.5705228138330667
61429754baaf234b3529070e,74.0,0.04166667,0.20833333,0.25,0.0,0.70833333,0.29166667,0.355174,0.0,0.70833333,0.79166667,0.355174,0.3593287232981955,0.5,0.5438600843848639
6141f7b34e27a1844a5f049c,74.0,0.41666667,0.08333333,0.25,34.0,0.20833333,0.54166667,0.355174,0.0,0.08333333,0.54166667,0.144826,0.2446860868623306,0.5143284956009255,0.5764044902558543
61424d0c31cf3ef3d4a9f444,34.0,0.08333333,0.29166667,0.355174,0.0,0.20833333,0.54166667,0.144826,0.0,0.79166667,0.20833333,0.25,0.32105366589888246,0.3498160675326392,0.5438600843848639
61426a8b4e27a1844a5f07d6,74.0,0.29166667,0.95833333,0.25,34.0,0.58333333,0.16666667,0.144826,0.0,0.83333333,0.54166667,0.355174,0.3735422216926905,0.4973643343706905,0.628285067773468
6141f54031cf3ef3d4a9f180,34.0,0.95833333,0.16666667,0.144826,0.0,0.54166667,0.58333333,0.25,0.0,0.83333333,0.29166667,0.144826,0.1767766952966369,0.4256764632759382,0.5985681092299449
6141cf2fbaaf234b352901b0,74.0,0.54166667,0.95833333,0.25,0.0,0.20833333,0.29166667,0.144826,0.0,0.20833333,0.6666666666666666,0.355174,0.4299666017308786,0.4552385400331958,0.4829946183831775
614205a93ac25c70a5c6ca6d,0.0,0.08333333,0.79166667,0.144826,0.0,0.20833333,0.04166667,0.144826,0.0,0.91666667,0.95833333,0.25,0.2581029278933333,0.2795084971874737,0.3210536658988824
6141d4519cbada84a8676957,74.0,0.54166667,0.20833333,0.25,34.0,0.20833333,0.91666667,0.144826,34.0,0.20833333,0.16666667,0.144826,0.24999999999999997,0.352006812983941,0.4552385378975634
6142cf134e27a1844a5f093c,74.0,0.6666666666666666,0.58333333,0.25,34.0,0.58333333,0.54166667,0.144826,0.0,0.20833333,0.54166667,0.144826,0.1405066753985575,0.375,0.4720880514602711
6141faf94e27a1844a5f04cc,74.0,0.04166667,0.58333333,0.25,34.0,0.08333333,0.04166667,0.355174,0.0,0.58333333,0.79166667,0.355174,0.4720880546964848,0.5143284956009254,0.5590169943749473
6141f32731cf3ef3d4a9f166,34.0,0.3333333333333333,0.29166667,0.355174,0.0,0.20833333,0.91666667,0.144826,0.0,0.6666666666666666,0.83333333,0.25,0.44776811179150916,0.4775724691934781,0.576404486400537
61424dd84e27a1844a5f0754,74.0,0.04166667,0.45833333,0.25,34.0,0.3333333333333333,0.29166667,0.144826,0.0,0.3333333333333333,0.6666666666666666,0.144826,0.3520068015416117,0.373542222436322,0.3749999966666666
6142d2b34e27a1844a5f0944,74.0,0.54166667,0.3333333333333333,0.25,34.0,0.70833333,0.79166667,0.144826,0.0,0.3333333333333333,0.16666667,0.355174,0.2867788801661192,0.49890759999378204,0.5705228116420937
614346254e27a1844a5f0a14,74.0,0.54166667,0.20833333,0.25,34.0,0.95833333,0.29166667,0.144826,0.0,0.83333333,0.16666667,0.355174,0.27476586597319547,0.31283721227998307,0.43774092953151084
614221273ac25c70a5c6cadb,0.0,0.20833333,0.91666667,0.355174,0.0,0.29166667,0.45833333,0.25,0.0,0.95833333,0.04166667,0.144826,0.3498160675326393,0.47757247239252726,0.5438600843848639
6141cf17baaf234b35290188,74.0,0.04166667,0.20833333,0.25,0.0,0.45833333,0.6666666666666666,0.144826,0.0,0.95833333,0.6666666666666666,0.144826,0.4775724691934781,0.4999999999999999,0.6282850653418045
614203b6baaf234b3529058a,74.0,0.91666667,0.95833333,0.25,0.0,0.58333333,0.79166667,0.144826,0.0,0.70833333,0.6666666666666666,0.355174,0.27476586748963805,0.37354222429540096,0.3872343752653052
6141d854baaf234b35290374,74.0,0.6666666666666666,0.20833333,0.25,0.0,0.45833333,0.54166667,0.144826,0.0,0.58333333,0.16666667,0.355174,0.14050667539855752,0.4069096521320455,0.44776811086096785
6142266931cf3ef3d4a9f362,34.0,0.58333333,0.41666667,0.144826,0.0,0.16666667,0.20833333,0.25,0.0,0.20833333,0.41666667,0.355174,0.23706636494262784,0.4299666046380812,0.4775724619229119
6141f2dbee0a3fd43fb47d9b,34.0,0.3333333333333333,0.41666667,0.144826,34.0,0.45833333,0.79166667,0.144826,0.0,0.16666667,0.3333333333333333,0.25,0.21397147460039315,0.3952847064669549,0.5533538274301133
6142062cee0a3fd43fb47e31,34.0,0.95833333,0.29166667,0.355174,34.0,0.70833333,0.79166667,0.355174,0.0,0.6666666666666666,0.08333333,0.25,0.3128372127239484,0.37354222429540096,0.5590169943749475
6143b54331cf3ef3d4a9f790,34.0,0.70833333,0.29166667,0.144826,0.0,0.3333333333333333,0.04166667,0.355174,0.0,0.29166667,0.45833333,0.25,0.43175083863831565,0.4609234767150738,0.49736433185744233
6142089731cf3ef3d4a9f25a,34.0,0.95833333,0.6666666666666666,0.144826,0.0,0.3333333333333333,0.04166667,0.144826,0.0,0.54166667,0.58333333,0.25,0.4377409288969396,0.514328494250729,0.5303300906039559
6141f561baaf234b3529051c,74.0,0.91666667,0.70833333,0.25,0.0,0.58333333,0.29166667,0.355174,0.0,0.95833333,0.29166667,0.355174,0.375,0.4317508383166281,0.5438600843848638
6141d08e31cf3ef3d4a9ee16,34.0,0.08333333,0.16666667,0.144826,0.0,0.04166667,0.20833333,0.25,0.0,0.70833333,0.29166667,0.355174,0.12055617523425002,0.3593287232981955,0.44776811086096796
6141d4959cbada84a8676961,74.0,0.41666667,0.83333333,0.25,34.0,0.83333333,0.79166667,0.144826,34.0,0.20833333,0.16666667,0.144826,0.4069096538386761,0.4317508383166281,0.5303300858899106
6141e3d34e27a1844a5f0354,74.0,0.6666666666666666,0.20833333,0.25,34.0,0.83333333,0.41666667,0.144826,0.0,0.20833333,0.29166667,0.144826,0.286778882587652,0.39528470752104744,0.4775724691934781
6141d080baaf234b35290248,74.0,0.6666666666666666,0.83333333,0.25,0.0,0.20833333,0.41666667,0.144826,0.0,0.20833333,0.54166667,0.355174,0.2446860868623306,0.5533538274301133,0.6282850653418045
6142013d9cbada84a8676bf9,74.0,0.41666667,0.58333333,0.25,34.0,0.95833333,0.79166667,0.355174,34.0,0.95833333,0.91666667,0.144826,0.2446860868623306,0.5143284956009256,0.5764044902558544
6141d16d9cbada84a86768d3,74.0,0.79166667,0.83333333,0.25,34.0,0.70833333,0.04166667,0.144826,34.0,0.08333333,0.54166667,0.355174,0.24780798289625625,0.4256764632759382,0.6594477091506193
6141cf4131cf3ef3d4a9ed7c,34.0,0.58333333,0.04166667,0.355174,0.0,0.04166667,0.83333333,0.25,0.0,0.95833333,0.79166667,0.144826,0.14050667737552966,0.49736433437069044,0.5143284956009254
6142852d31cf3ef3d4a9f554,34.0,0.58333333,0.6666666666666666,0.144826,0.0,0.3333333333333333,0.54166667,0.355174,0.0,0.41666667,0.3333333333333333,0.25,0.2478079789729675,0.3498160639593328,0.3872343695266042
6141d2e8baaf234b352902c8,74.0,0.79166667,0.45833333,0.25,0.0,0.3333333333333333,0.16666667,0.144826,0.0,0.83333333,0.79166667,0.144826,0.352006812983941,0.5533538274301133,0.6249999973333333
6141d8d39cbada84a86769e7,74.0,0.91666667,0.58333333,0.25,34.0,0.45833333,0.16666667,0.355174,34.0,0.95833333,0.29166667,0.355174,0.31283721227998307,0.5153882032022075,0.6282850677734679
6141d336baaf234b352902d6,74.0,0.6666666666666666,0.45833333,0.25,0.0,0.58333333,0.6666666666666666,0.355174,0.0,0.95833333,0.6666666666666666,0.144826,0.24780797897296744,0.373542222436322,0.4299666046380812
61420e7231cf3ef3d4a9f29c,34.0,0.83333333,0.16666667,0.355174,0.0,0.04166667,0.58333333,0.25,0.0,0.70833333,0.29166667,0.144826,0.27476586597319547,0.45523853789756324,0.4775724619229119
61420003baaf234b35290570,74.0,0.41666667,0.58333333,0.25,0.0,0.08333333,0.16666667,0.144826,0.0,0.83333333,0.91666667,0.355174,0.41139552878464786,0.5438600843848638,0.5438600843848638
6141de994e27a1844a5f02e0,74.0,0.79166667,0.83333333,0.25,34.0,0.08333333,0.79166667,0.144826,0.0,0.83333333,0.41666667,0.144826,0.31283721227998307,0.4317508383166281,0.4506939094329987
6141f25b31cf3ef3d4a9f158,34.0,0.83333333,0.91666667,0.355174,0.0,0.58333333,0.29166667,0.355174,0.0,0.91666667,0.95833333,0.25,0.14050667737552974,0.45069390943299864,0.4829946183831776
6141cfcf4e27a1844a5f008c,74.0,0.04166667,0.58333333,0.25,34.0,0.95833333,0.29166667,0.355174,0.0,0.83333333,0.91666667,0.355174,0.32105366589888235,0.3952847075210475,0.40690965383867606
61420c67baaf234b352905b8,74.0,0.41666667,0.83333333,0.25,0.0,0.95833333,0.29166667,0.144826,0.0,0.95833333,0.29166667,0.355174,0.21034799999999998,0.6566585653040028,0.6566585653040028
61422d2fee0a3fd43fb47edf,34.0,0.95833333,0.6666666666666666,0.355174,34.0,0.20833333,0.79166667,0.144826,0.0,0.04166667,0.70833333,0.25,0.14050667836401567,0.2139714733021933,0.3498160687237414
6141e17531cf3ef3d4a9f052,34.0,0.3333333333333333,0.79166667,0.355174,0.0,0.41666667,0.08333333,0.25,0.0,0.58333333,0.54166667,0.144826,0.32105366503367566,0.4113955267590222,0.498907603056028
6141ed894e27a1844a5f0402,74.0,0.41666667,0.08333333,0.25,34.0,0.08333333,0.16666667,0.144826,0.0,0.83333333,0.29166667,0.144826,0.27950849718747384,0.3593287232981956,0.4775724619229119
614314893ac25c70a5c6cc9b,0.0,0.45833333,0.91666667,0.355174,0.0,0.83333333,0.41666667,0.144826,0.0,0.79166667,0.83333333,0.25,0.3593287232981956,0.4317508383166281,0.6594477091506195
6141e01b9cbada84a8676a85,74.0,0.6666666666666666,0.45833333,0.25,34.0,0.70833333,0.79166667,0.355174,34.0,0.83333333,0.04166667,0.144826,0.3498160675326392,0.35200681337850404,0.46092347792038346
61422b9ebaaf234b3529064a,74.0,0.29166667,0.45833333,0.25,0.0,0.58333333,0.41666667,0.355174,0.0,0.83333333,0.79166667,0.355174,0.31283721227998307,0.45069390943299864,0.5764044902558544
6141fb329cbada84a8676bc7,74.0,0.41666667,0.58333333,0.25,34.0,0.95833333,0.54166667,0.144826,34.0,0.58333333,0.16666667,0.355174,0.4609234767150738,0.4720880546964849,0.5705228138330666
6141edbe9cbada84a8676b47,74.0,0.29166667,0.45833333,0.25,34.0,0.58333333,0.41666667,0.144826,34.0,0.45833333,0.16666667,0.144826,0.2795084971874737,0.31283721227998307,0.3520067987796701
6141e5644e27a1844a5f0374,74.0,0.41666667,0.83333333,0.25,34.0,0.58333333,0.29166667,0.355174,0.0,0.20833333,0.54166667,0.355174,0.3735422216926905,0.45069390943299864,0.498907603056028
6142068bbaaf234b3529059e,74.0,0.79166667,0.45833333,0.25,0.0,0.45833333,0.79166667,0.355174,0.0,0.83333333,0.16666667,0.355174,0.31283721227998307,0.4829946183831775,0.5303300858899106
6141d1419cbada84a86768c9,74.0,0.16666667,0.45833333,0.25,34.0,0.95833333,0.41666667,0.355174,34.0,0.45833333,0.04166667,0.355174,0.23706636494262776,0.5193670343669409,0.625
6141fca531cf3ef3d4a9f1d6,34.0,0.70833333,0.79166667,0.355174,0.0,0.54166667,0.70833333,0.25,0.0,0.70833333,0.54166667,0.355174,0.21397147330219324,0.25,0.2581029278933332
6142109e31cf3ef3d4a9f2b2,34.0,0.70833333,0.04166667,0.355174,0.0,0.08333333,0.04166667,0.144826,0.0,0.79166667,0.20833333,0.25,0.2139714733021933,0.3520067987796702,0.4299666046380812
614270c33ac25c70a5c6cbcb,0.0,0.29166667,0.20833333,0.25,0.0,0.45833333,0.04166667,0.355174,0.0,0.58333333,0.54166667,0.355174,0.2581029278933333,0.45523853789756336,0.5153882032022075
6144e5ba3ac25c70a5c6cda3,0.0,0.3333333333333333,0.04166667,0.355174,0.0,0.45833333,0.16666667,0.144826,0.0,0.79166667,0.70833333,0.25,0.27476586445675283,0.5764044876053236,0.5764044902558543
6141f30431cf3ef3d4a9f164,34.0,0.08333333,0.41666667,0.144826,0.0,0.29166667,0.20833333,0.25,0.0,0.70833333,0.16666667,0.355174,0.312837228262736,0.43175083831662814,0.49736433437069055
614201e131cf3ef3d4a9f210,34.0,0.83333333,0.79166667,0.355174,0.0,0.04166667,0.83333333,0.25,0.0,0.83333333,0.91666667,0.355174,0.125,0.23706636494262787,0.24780798289625613
6141ff104e27a1844a5f0500,74.0,0.79166667,0.20833333,0.25,34.0,0.3333333333333333,0.04166667,0.144826,0.0,0.95833333,0.6666666666666666,0.144826,0.498907599993782,0.49890759999378204,0.5303300906039558
6141db9a31cf3ef3d4a9efcc,34.0,0.70833333,0.6666666666666666,0.144826,0.0,0.45833333,0.16666667,0.144826,0.0,0.91666667,0.58333333,0.25,0.24780798177531657,0.5590169913935233,0.6282850677734679
61420dc34e27a1844a5f0592,74.0,0.16666667,0.20833333,0.25,34.0,0.3333333333333333,0.04166667,0.144826,0.0,0.58333333,0.79166667,0.144826,0.2581029300457906,0.3535533882362511,0.5985681092299449
6141cf199cbada84a86767c7,74.0,0.16666667,0.95833333,0.25,34.0,0.45833333,0.29166667,0.355174,34.0,0.58333333,0.6666666666666666,0.144826,0.44776810806934425,0.45523853789756336,0.5193670362388776
6142d81031cf3ef3d4a9f648,34.0,0.95833333,0.91666667,0.144826,0.0,0.45833333,0.91666667,0.355174,0.0,0.6666666666666666,0.20833333,0.25,0.37354221983361163,0.4256764655598846,0.5424447263122759
6141da0fbaaf234b352903a0,74.0,0.79166667,0.83333333,0.25,0.0,0.3333333333333333,0.04166667,0.355174,0.0,0.70833333,0.79166667,0.355174,0.14050667737552974,0.4506939066594976,0.5143284926304935
614253223ac25c70a5c6cb7d,0.0,0.08333333,0.79166667,0.355174,0.0,0.54166667,0.20833333,0.25,0.0,0.95833333,0.04166667,0.355174,0.2795084971874738,0.4609234767150738,0.6282850677734679
6141cf50ee0a3fd43fb47a23,34.0,0.83333333,0.6666666666666666,0.144826,34.0,0.83333333,0.6666666666666666,0.355174,0.0,0.04166667,0.08333333,0.25,0.21034799999999998,0.47757246483113847,0.47757246483113847
614275d631cf3ef3d4a9f51c,34.0,0.08333333,0.91666667,0.144826,0.0,0.20833333,0.16666667,0.355174,0.0,0.54166667,0.58333333,0.25,0.34981606753263916,0.5438600843848638,0.5764044902558543
6145edc43ac25c70a5c6cdcf,0.0,0.08333333,0.91666667,0.355174,0.0,0.20833333,0.16666667,0.355174,0.0,0.6666666666666666,0.08333333,0.25,0.27950849718747367,0.46092347972834824,0.4775724691934781
6143647531cf3ef3d4a9f74e,34.0,0.08333333,0.29166667,0.355174,0.0,0.54166667,0.3333333333333333,0.25,0.0,0.95833333,0.16666667,0.355174,0.17677669529663698,0.46092347792038346,0.47208805499068596
6141d8e29cbada84a86769e9,74.0,0.91666667,0.70833333,0.25,34.0,0.70833333,0.29166667,0.355174,34.0,0.70833333,0.41666667,0.355174,0.125,0.3735422216926906,0.4775724619229119
61427edf31cf3ef3d4a9f53e,34.0,0.08333333,0.79166667,0.144826,0.0,0.20833333,0.04166667,0.355174,0.0,0.79166667,0.45833333,0.25,0.3498160675326392,0.4552385378975634,0.5985681092299449
614396e64e27a1844a5f0a5c,74.0,0.54166667,0.95833333,0.25,34.0,0.3333333333333333,0.79166667,0.144826,0.0,0.58333333,0.04166667,0.355174,0.14050667737552974,0.28677887822889303,0.4113955267590222
6141dc513ac25c70a5c6c951,0.0,0.04166667,0.95833333,0.25,0.0,0.70833333,0.41666667,0.144826,0.0,0.95833333,0.79166667,0.355174,0.21397147330219318,0.4973643343706905,0.5764044902558543
6142209531cf3ef3d4a9f332,34.0,0.70833333,0.79166667,0.355174,0.0,0.04166667,0.95833333,0.25,0.0,0.95833333,0.41666667,0.144826,0.3872343752653052,0.47757247239252726,0.4973643343706905
6141dc004e27a1844a5f0296,74.0,0.29166667,0.58333333,0.25,34.0,0.83333333,0.91666667,0.144826,0.0,0.95833333,0.29166667,0.355174,0.44776811086096785,0.4552385378975634,0.5764044902558544
61424b3f3ac25c70a5c6cb63,0.0,0.3333333333333333,0.54166667,0.355174,0.0,0.54166667,0.45833333,0.25,0.0,0.95833333,0.04166667,0.355174,0.24780798009390717,0.5985681092299449,0.6250000019999999
6142f8df4e27a1844a5f0994,74.0,0.79166667,0.45833333,0.25,34.0,0.45833333,0.91666667,0.355174,0.0,0.45833333,0.54166667,0.355174,0.3593287232981956,0.375,0.5764044902558543
6144b4283ac25c70a5c6cd95,0.0,0.08333333,0.29166667,0.144826,0.0,0.58333333,0.91666667,0.355174,0.0,0.79166667,0.45833333,0.25,0.35200679877967017,0.5143284956009255,0.6594477091506196
6141e2444e27a1844a5f0334,74.0,0.04166667,0.08333333,0.25,34.0,0.83333333,0.41666667,0.355174,0.0,0.45833333,0.79166667,0.355174,0.40690965383867606,0.519367034366941,0.5303300858899106
6142ce833ac25c70a5c6cc4d,0.0,0.08333333,0.41666667,0.144826,0.0,0.29166667,0.20833333,0.25,0.0,0.45833333,0.41666667,0.355174,0.28677888065042584,0.312837228262736,0.4299666046380812
6141e7c8ee0a3fd43fb47d0d,34.0,0.70833333,0.54166667,0.355174,34.0,0.70833333,0.16666667,0.144826,0.0,0.04166667,0.45833333,0.25,0.3593287232981956,0.4299666046380812,0.45523853789756336
6141d63fbaaf234b3529033a,74.0,0.04166667,0.70833333,0.25,0.0,0.58333333,0.91666667,0.355174,0.0,0.95833333,0.6666666666666666,0.144826,0.14050667836401562,0.4973643360461893,0.5143284956009254
6142ecbc3ac25c70a5c6cc73,0.0,0.58333333,0.29166667,0.144826,0.0,0.70833333,0.04166667,0.144826,0.0,0.79166667,0.08333333,0.25,0.14050667737552974,0.2795084971874737,0.3128372282627361
6141eded4e27a1844a5f040a,74.0,0.6666666666666666,0.3333333333333333,0.25,34.0,0.20833333,0.6666666666666666,0.355174,0.0,0.58333333,0.54166667,0.144826,0.2478079789729675,0.44776810993042665,0.5764044837500062
6142096b4e27a1844a5f0566,74.0,0.6666666666666666,0.70833333,0.25,34.0,0.70833333,0.41666667,0.144826,0.0,0.95833333,0.79166667,0.355174,0.3128372127239484,0.32105366892710574,0.4973643343706905
6141d227baaf234b352902a4,74.0,0.54166667,0.08333333,0.25,0.0,0.20833333,0.79166667,0.144826,0.0,0.95833333,0.04166667,0.144826,0.35355339059327384,0.4317508383166281,0.4552385378975634
61437f8531cf3ef3d4a9f768,34.0,0.58333333,0.16666667,0.355174,0.0,0.41666667,0.08333333,0.25,0.0,0.83333333,0.91666667,0.355174,0.2139714733021932,0.3535533905932737,0.46092347671507383
6141daed31cf3ef3d4a9efba,34.0,0.20833333,0.29166667,0.144826,0.0,0.29166667,0.45833333,0.25,0.0,0.58333333,0.29166667,0.144826,0.2139714733021932,0.3520067987796701,0.375
6141cf6431cf3ef3d4a9ed96,34.0,0.58333333,0.79166667,0.355174,0.0,0.29166667,0.70833333,0.25,0.0,0.58333333,0.29166667,0.355174,0.32105366589888235,0.5,0.5193670343669409
6141fba89cbada84a8676bcb,74.0,0.54166667,0.83333333,0.25,34.0,0.08333333,0.79166667,0.144826,34.0,0.83333333,0.04166667,0.144826,0.35355339059327384,0.3735422216926906,0.4720880546964848
614201cf9cbada84a8676bfd,74.0,0.16666667,0.3333333333333333,0.25,34.0,0.95833333,0.41666667,0.144826,34.0,0.58333333,0.6666666666666666,0.355174,0.2478079817753165,0.49736433269519165,0.5438600802988455
614264a13ac25c70a5c6cbab,0.0,0.16666667,0.58333333,0.25,0.0,0.58333333,0.04166667,0.355174,0.0,0.95833333,0.04166667,0.355174,0.375,0.5143284956009254,0.6282850677734679
6141ee5731cf3ef3d4a9f11c,34.0,0.08333333,0.16666667,0.355174,0.0,0.41666667,0.83333333,0.25,0.0,0.95833333,0.54166667,0.144826,0.4477681108609679,0.4829946183831774,0.5533538301910553
61422af631cf3ef3d4a9f384,34.0,0.95833333,0.6666666666666666,0.144826,0.0,0.04166667,0.08333333,0.25,0.0,0.83333333,0.91666667,0.144826,0.2795085001688977,0.28677888065042584,0.43774093270436676
6141dd8b4e27a1844a5f02c4,74.0,0.79166667,0.20833333,0.25,34.0,0.45833333,0.41666667,0.144826,0.0,0.20833333,0.79166667,0.355174,0.4069096538386761,0.4973643343706905,0.5985681092299449
6141cf18baaf234b3529018c,74.0,0.04166667,0.58333333,0.25,0.0,0.20833333,0.16666667,0.355174,0.0,0.70833333,0.54166667,0.355174,0.3520068129839409,0.4609234767150738,0.625
61427d484e27a1844a5f0822,74.0,0.54166667,0.95833333,0.25,34.0,0.45833333,0.91666667,0.144826,0.0,0.70833333,0.79166667,0.355174,0.14050667737552974,0.2581029278933332,0.3498160675326392
6141d422baaf234b352902f8,74.0,0.16666667,0.45833333,0.25,0.0,0.45833333,0.6666666666666666,0.355174,0.0,0.95833333,0.6666666666666666,0.144826,0.31283722604290914,0.37354221983361163,0.5424447263122758
614320943ac25c70a5c6cca9,0.0,0.08333333,0.41666667,0.355174,0.0,0.58333333,0.16666667,0.355174,0.0,0.6666666666666666,0.95833333,0.25,0.24780798177531646,0.5590169943749475,0.6282850699840712
6141d6bfbaaf234b3529034a,74.0,0.79166667,0.83333333,0.25,0.0,0.20833333,0.6666666666666666,0.144826,0.0,0.83333333,0.6666666666666666,0.144826,0.20143350639410088,0.3750000000000001,0.46092347792038346
6141cf19baaf234b3529018e,74.0,0.54166667,0.45833333,0.25,0.0,0.58333333,0.91666667,0.355174,0.0,0.70833333,0.16666667,0.355174,0.27950849718747367,0.3520067987796701,0.4720880546964848
6141cf1bcc0e69a0cf28ab4b,34.0,0.95833333,0.91666667,0.144826,0.0,0.3333333333333333,0.91666667,0.355174,-1.0,-1.0,-1.0,-1.0,0.4299666075452837,1.6696962194590965,1.7519438134694212
61433b684e27a1844a5f09fe,74.0,0.79166667,0.83333333,0.25,34.0,0.83333333,0.16666667,0.355174,0.0,0.70833333,0.16666667,0.144826,0.2446860868623306,0.352006812983941,0.3593287232981956
6141cfb09cbada84a8676849,74.0,0.29166667,0.83333333,0.25,34.0,0.95833333,0.54166667,0.355174,34.0,0.3333333333333333,0.54166667,0.144826,0.3128372127239484,0.4299666075452837,0.4552385378975634
6142939d4e27a1844a5f0882,74.0,0.04166667,0.70833333,0.25,34.0,0.95833333,0.41666667,0.144826,0.0,0.70833333,0.29166667,0.355174,0.32105366589888235,0.3498160675326392,0.5438600843848638
6141d24b4e27a1844a5f0144,74.0,0.16666667,0.20833333,0.25,34.0,0.70833333,0.04166667,0.144826,0.0,0.08333333,0.29166667,0.355174,0.15795715047794195,0.4973643343706905,0.49890760305602794
614259d74e27a1844a5f0798,74.0,0.6666666666666666,0.83333333,0.25,34.0,0.83333333,0.6666666666666666,0.144826,0.0,0.58333333,0.04166667,0.355174,0.24780798177531657,0.2581029321982479,0.49736433688393866
6141f8d7ee0a3fd43fb47dd9,34.0,0.83333333,0.79166667,0.144826,34.0,0.08333333,0.79166667,0.144826,0.0,0.16666667,0.58333333,0.25,0.24780798289625622,0.25,0.4069096538386761
6141e72c3ac25c70a5c6c9b7,0.0,0.08333333,0.29166667,0.355174,0.0,0.20833333,0.6666666666666666,0.355174,0.0,0.79166667,0.3333333333333333,0.25,0.31283721272394843,0.39528470435876967,0.5438600802988456
614356233ac25c70a5c6cce9,0.0,0.20833333,0.54166667,0.144826,0.0,0.54166667,0.3333333333333333,0.25,0.0,0.83333333,0.04166667,0.144826,0.40690965213204555,0.42567646555988453,0.6250000000000001
6141e3e84e27a1844a5f0356,74.0,0.16666667,0.83333333,0.25,34.0,0.45833333,0.6666666666666666,0.144826,0.0,0.20833333,0.16666667,0.144826,0.3520068003579224,0.352006812983941,0.5590169913935233
6141e51fbaaf234b35290450,74.0,0.29166667,0.58333333,0.25,0.0,0.58333333,0.04166667,0.355174,0.0,0.95833333,0.91666667,0.355174,0.3952847075210474,0.4829946183831776,0.5533538301910552
6141e6744e27a1844a5f038c,74.0,0.04166667,0.95833333,0.25,34.0,0.20833333,0.79166667,0.355174,0.0,0.58333333,0.6666666666666666,0.144826,0.2581029278933333,0.44776811179150905,0.5533538319480182
6141ecba31cf3ef3d4a9f10a,34.0,0.3333333333333333,0.91666667,0.355174,0.0,0.08333333,0.16666667,0.144826,0.0,0.79166667,0.08333333,0.25,0.32105366589888246,0.41139553081027347,0.49890759999378204
6141f5f7baaf234b35290522,74.0,0.54166667,0.95833333,0.25,0.0,0.20833333,0.04166667,0.355174,0.0,0.95833333,0.6666666666666666,0.355174,0.3593287232981956,0.4506939122064996,0.5193670362388776
6141d3973ac25c70a5c6c8db,0.0,0.04166667,0.70833333,0.25,0.0,0.08333333,0.91666667,0.355174,0.0,0.83333333,0.41666667,0.144826,0.23706636494262787,0.3735422216926905,0.5972824131882672
6141ee9f9cbada84a8676b53,74.0,0.16666667,0.3333333333333333,0.25,34.0,0.83333333,0.41666667,0.144826,34.0,0.95833333,0.6666666666666666,0.355174,0.3498160651504349,0.3593287225251491,0.4069096483774582
6141d15d31cf3ef3d4a9ee4e,34.0,0.45833333,0.91666667,0.144826,0.0,0.41666667,0.20833333,0.25,0.0,0.70833333,0.16666667,0.144826,0.31283721227998307,0.31283721227998307,0.35355339059327373
614366e04e27a1844a5f0a36,74.0,0.6666666666666666,0.08333333,0.25,34.0,0.45833333,0.41666667,0.355174,0.0,0.83333333,0.79166667,0.144826,0.35200680035792253,0.4069096521320455,0.5705228138330666
6141f27cee0a3fd43fb47d95,34.0,0.58333333,0.54166667,0.355174,34.0,0.83333333,0.04166667,0.144826,0.0,0.29166667,0.70833333,0.25,0.3520067987796701,0.5764044902558543,0.5972824131882672
6141d046baaf234b35290236,74.0,0.91666667,0.3333333333333333,0.25,0.0,0.20833333,0.41666667,0.144826,0.0,0.83333333,0.6666666666666666,0.144826,0.32105366503367566,0.35932871711382425,0.4506939075839981
6143c0063ac25c70a5c6cd31,0.0,0.08333333,0.29166667,0.144826,0.0,0.54166667,0.20833333,0.25,0.0,0.58333333,0.91666667,0.144826,0.3128372122799831,0.47757247239252726,0.6250000000000001
6141d6c34e27a1844a5f01fa,74.0,0.04166667,0.95833333,0.25,34.0,0.20833333,0.54166667,0.144826,0.0,0.45833333,0.54166667,0.355174,0.32672049385369134,0.4609234767150738,0.5985681092299449
61426aa03ac25c70a5c6cbbb,0.0,0.58333333,0.91666667,0.144826,0.0,0.83333333,0.6666666666666666,0.144826,0.0,0.79166667,0.95833333,0.25,0.23706636494262787,0.3128372153877406,0.3535533929502964
