,Z1,x1,y1,z1,Z2,x2,y2,z2,Z3,x3,y3,z3
614226ea3ac25c70a5c6caf5,0.0,0.58333333,0.29166667,0.144826,0.0,0.54166667,0.45833333,0.25,0.0,0.83333333,0.54166667,0.355174
6141e202baaf234b35290426,74.0,0.54166667,0.08333333,0.25,0.0,0.58333333,0.29166667,0.355174,0.0,0.83333333,0.04166667,0.355174
6143f4714e27a1844a5f0a8c,74.0,0.91666667,0.58333333,0.25,34.0,0.70833333,0.6666666666666666,0.355174,0.0,0.70833333,0.16666667,0.355174
6141dff031cf3ef3d4a9f02e,34.0,0.83333333,0.16666667,0.144826,0.0,0.29166667,0.45833333,0.25,0.0,0.95833333,0.91666667,0.144826
614205219cbada84a8676c19,74.0,0.6666666666666666,0.70833333,0.25,34.0,0.83333333,0.91666667,0.144826,34.0,0.45833333,0.91666667,0.355174
6141cf7dee0a3fd43fb47a3f,34.0,0.95833333,0.04166667,0.144826,34.0,0.95833333,0.6666666666666666,0.355174,0.0,0.04166667,0.08333333,0.25
614206f8baaf234b352905a2,74.0,0.6666666666666666,0.70833333,0.25,0.0,0.58333333,0.29166667,0.144826,0.0,0.95833333,0.04166667,0.144826
6141df74baaf234b352903fe,74.0,0.04166667,0.45833333,0.25,0.0,0.20833333,0.6666666666666666,0.144826,0.0,0.83333333,0.91666667,0.144826
61421c7a3ac25c70a5c6cac7,0.0,0.20833333,0.16666667,0.144826,0.0,0.79166667,0.70833333,0.25,0.0,0.95833333,0.79166667,0.144826
6141da63baaf234b352903a8,74.0,0.91666667,0.58333333,0.25,0.0,0.08333333,0.29166667,0.144826,0.0,0.20833333,0.16666667,0.355174
614375dcbaaf234b3529074a,74.0,0.6666666666666666,0.3333333333333333,0.25,0.0,0.58333333,0.29166667,0.355174,0.0,0.70833333,0.29166667,0.355174
6143af9d4e27a1844a5f0a70,74.0,0.29166667,0.70833333,0.25,34.0,0.08333333,0.91666667,0.144826,0.0,0.20833333,0.16666667,0.144826
6141dc91baaf234b352903cc,74.0,0.16666667,0.08333333,0.25,0.0,0.20833333,0.6666666666666666,0.355174,0.0,0.70833333,0.6666666666666666,0.144826
61428a6dee0a3fd43fb47f6d,34.0,0.08333333,0.41666667,0.144826,34.0,0.20833333,0.6666666666666666,0.144826,0.0,0.6666666666666666,0.45833333,0.25
614212a6baaf234b352905d4,74.0,0.04166667,0.95833333,0.25,0.0,0.95833333,0.04166667,0.144826,0.0,0.95833333,0.79166667,0.355174
6142dfa53ac25c70a5c6cc63,0.0,0.08333333,0.54166667,0.355174,0.0,0.29166667,0.70833333,0.25,0.0,0.70833333,0.79166667,0.355174
614235f59cbada84a8676cd3,74.0,0.16666667,0.95833333,0.25,34.0,0.45833333,0.29166667,0.355174,34.0,0.95833333,0.54166667,0.144826
6141e249baaf234b3529042a,74.0,0.54166667,0.95833333,0.25,0.0,0.20833333,0.54166667,0.355174,0.0,0.70833333,0.04166667,0.144826
61422c254e27a1844a5f0684,74.0,0.79166667,0.08333333,0.25,34.0,0.45833333,0.6666666666666666,0.355174,0.0,0.58333333,0.6666666666666666,0.144826
6141cf2f4e27a1844a5f0022,74.0,0.6666666666666666,0.20833333,0.25,34.0,0.95833333,0.79166667,0.144826,0.0,0.83333333,0.04166667,0.144826
61427d7b31cf3ef3d4a9f536,34.0,0.95833333,0.16666667,0.144826,0.0,0.16666667,0.08333333,0.25,0.0,0.83333333,0.6666666666666666,0.355174
6141fb4bee0a3fd43fb47deb,34.0,0.08333333,0.41666667,0.144826,34.0,0.83333333,0.79166667,0.355174,0.0,0.16666667,0.45833333,0.25
614222d04e27a1844a5f0642,74.0,0.41666667,0.3333333333333333,0.25,34.0,0.70833333,0.79166667,0.144826,0.0,0.58333333,0.6666666666666666,0.144826
6142f06231cf3ef3d4a9f68a,34.0,0.83333333,0.41666667,0.355174,0.0,0.20833333,0.29166667,0.355174,0.0,0.91666667,0.3333333333333333,0.25
6141f8089cbada84a8676ba7,74.0,0.54166667,0.83333333,0.25,34.0,0.08333333,0.29166667,0.355174,34.0,0.3333333333333333,0.54166667,0.144826
6141d04c9cbada84a8676885,74.0,0.41666667,0.83333333,0.25,34.0,0.3333333333333333,0.29166667,0.355174,34.0,0.70833333,0.29166667,0.144826
6141d78cbaaf234b35290360,74.0,0.16666667,0.95833333,0.25,0.0,0.3333333333333333,0.79166667,0.355174,0.0,0.45833333,0.6666666666666666,0.144826
61420fbb4e27a1844a5f05a2,74.0,0.54166667,0.95833333,0.25,34.0,0.95833333,0.41666667,0.355174,0.0,0.70833333,0.91666667,0.144826
61423c284e27a1844a5f06ec,74.0,0.79166667,0.95833333,0.25,34.0,0.20833333,0.54166667,0.144826,0.0,0.3333333333333333,0.04166667,0.355174
6141cf1fee0a3fd43fb479ef,34.0,0.45833333,0.6666666666666666,0.355174,34.0,0.45833333,0.91666667,0.144826,0.0,0.6666666666666666,0.95833333,0.25
6141cf23cc0e69a0cf28ab53,34.0,0.3333333333333333,0.29166667,0.355174,0.0,0.70833333,0.04166667,0.355174,-1.0,-1.0,-1.0,-1.0
614248d44e27a1844a5f0734,74.0,0.04166667,0.45833333,0.25,34.0,0.95833333,0.91666667,0.144826,0.0,0.08333333,0.04166667,0.144826
614564aa3ac25c70a5c6cdbd,0.0,0.16666667,0.20833333,0.25,0.0,0.20833333,0.54166667,0.355174,0.0,0.95833333,0.04166667,0.144826
6141dd8c31cf3ef3d4a9effa,34.0,0.45833333,0.6666666666666666,0.355174,0.0,0.58333333,0.54166667,0.144826,0.0,0.91666667,0.83333333,0.25
6141f64d31cf3ef3d4a9f18c,34.0,0.83333333,0.54166667,0.144826,0.0,0.04166667,0.70833333,0.25,0.0,0.58333333,0.79166667,0.144826
6142837e31cf3ef3d4a9f54e,34.0,0.20833333,0.54166667,0.144826,0.0,0.45833333,0.91666667,0.144826,0.0,0.6666666666666666,0.08333333,0.25
614213ffee0a3fd43fb47e79,34.0,0.45833333,0.54166667,0.144826,34.0,0.20833333,0.04166667,0.144826,0.0,0.79166667,0.45833333,0.25
6142514c31cf3ef3d4a9f464,34.0,0.45833333,0.41666667,0.144826,0.0,0.3333333333333333,0.6666666666666666,0.355174,0.0,0.91666667,0.95833333,0.25
6141e0034e27a1844a5f0304,74.0,0.91666667,0.20833333,0.25,34.0,0.3333333333333333,0.16666667,0.144826,0.0,0.45833333,0.41666667,0.144826
6141d81931cf3ef3d4a9ef6a,34.0,0.45833333,0.79166667,0.144826,0.0,0.16666667,0.3333333333333333,0.25,0.0,0.20833333,0.54166667,0.355174
6141f3edbaaf234b35290516,74.0,0.79166667,0.70833333,0.25,0.0,0.20833333,0.79166667,0.355174,0.0,0.45833333,0.54166667,0.355174
6141ea263ac25c70a5c6c9cd,0.0,0.16666667,0.08333333,0.25,0.0,0.83333333,0.41666667,0.144826,0.0,0.83333333,0.6666666666666666,0.355174
61440b0a3ac25c70a5c6cd53,0.0,0.04166667,0.20833333,0.25,0.0,0.3333333333333333,0.29166667,0.355174,0.0,0.3333333333333333,0.41666667,0.144826
6141f03e3ac25c70a5c6c9f5,0.0,0.20833333,0.04166667,0.355174,0.0,0.3333333333333333,0.91666667,0.355174,0.0,0.54166667,0.70833333,0.25
6141cf863ac25c70a5c6c867,0.0,0.08333333,0.54166667,0.355174,0.0,0.6666666666666666,0.83333333,0.25,0.0,0.83333333,0.79166667,0.144826
6141fe86baaf234b35290564,74.0,0.41666667,0.95833333,0.25,0.0,0.20833333,0.41666667,0.144826,0.0,0.45833333,0.54166667,0.144826
6141e9a5ee0a3fd43fb47d2b,34.0,0.83333333,0.6666666666666666,0.144826,34.0,0.45833333,0.79166667,0.355174,0.0,0.79166667,0.45833333,0.25
6142868b4e27a1844a5f084a,74.0,0.41666667,0.83333333,0.25,34.0,0.3333333333333333,0.79166667,0.355174,0.0,0.83333333,0.41666667,0.144826
6141e963baaf234b35290498,74.0,0.04166667,0.83333333,0.25,0.0,0.45833333,0.54166667,0.355174,0.0,0.83333333,0.6666666666666666,0.144826
6141db179cbada84a8676a21,74.0,0.54166667,0.70833333,0.25,34.0,0.83333333,0.29166667,0.144826,34.0,0.3333333333333333,0.29166667,0.355174
6141d7eaee0a3fd43fb47bdd,34.0,0.83333333,0.16666667,0.144826,34.0,0.3333333333333333,0.54166667,0.355174,0.0,0.54166667,0.3333333333333333,0.25
6142253f31cf3ef3d4a9f358,34.0,0.58333333,0.91666667,0.144826,0.0,0.16666667,0.45833333,0.25,0.0,0.20833333,0.6666666666666666,0.144826
6141d2674e27a1844a5f014a,74.0,0.04166667,0.70833333,0.25,34.0,0.20833333,0.6666666666666666,0.144826,0.0,0.83333333,0.29166667,0.144826
6141cf769cbada84a8676829,74.0,0.54166667,0.95833333,0.25,34.0,0.58333333,0.41666667,0.144826,34.0,0.3333333333333333,0.04166667,0.144826
6141d3459cbada84a867692f,74.0,0.79166667,0.95833333,0.25,34.0,0.08333333,0.54166667,0.144826,34.0,0.3333333333333333,0.04166667,0.355174
6141cf3c4e27a1844a5f0030,74.0,0.79166667,0.08333333,0.25,34.0,0.20833333,0.16666667,0.144826,0.0,0.83333333,0.91666667,0.355174
6141e0c7baaf234b35290410,74.0,0.6666666666666666,0.95833333,0.25,0.0,0.3333333333333333,0.41666667,0.355174,0.0,0.45833333,0.79166667,0.144826
6141daf59cbada84a8676a1d,74.0,0.6666666666666666,0.3333333333333333,0.25,34.0,0.58333333,0.6666666666666666,0.144826,34.0,0.70833333,0.79166667,0.355174
6142107d4e27a1844a5f05ac,74.0,0.16666667,0.95833333,0.25,34.0,0.95833333,0.16666667,0.144826,0.0,0.08333333,0.54166667,0.144826
6142929e31cf3ef3d4a9f58c,34.0,0.20833333,0.79166667,0.144826,0.0,0.70833333,0.6666666666666666,0.355174,0.0,0.91666667,0.95833333,0.25
6142910b31cf3ef3d4a9f584,34.0,0.3333333333333333,0.41666667,0.355174,0.0,0.45833333,0.54166667,0.355174,0.0,0.6666666666666666,0.45833333,0.25
6141d2554e27a1844a5f0146,74.0,0.91666667,0.3333333333333333,0.25,34.0,0.95833333,0.79166667,0.355174,0.0,0.95833333,0.16666667,0.355174
6141dbc2ee0a3fd43fb47c3f,34.0,0.83333333,0.29166667,0.355174,34.0,0.58333333,0.6666666666666666,0.144826,0.0,0.79166667,0.70833333,0.25
6141f43d31cf3ef3d4a9f174,34.0,0.83333333,0.04166667,0.144826,0.0,0.04166667,0.20833333,0.25,0.0,0.83333333,0.41666667,0.355174
6141d00cee0a3fd43fb47a7f,34.0,0.20833333,0.29166667,0.144826,34.0,0.45833333,0.16666667,0.355174,0.0,0.54166667,0.20833333,0.25
6141ead94e27a1844a5f03d8,74.0,0.04166667,0.45833333,0.25,34.0,0.45833333,0.54166667,0.144826,0.0,0.70833333,0.6666666666666666,0.355174
61420ba0ee0a3fd43fb47e51,34.0,0.3333333333333333,0.91666667,0.144826,34.0,0.08333333,0.29166667,0.355174,0.0,0.16666667,0.95833333,0.25
6141cf3d31cf3ef3d4a9ed78,34.0,0.08333333,0.6666666666666666,0.355174,0.0,0.29166667,0.08333333,0.25,0.0,0.58333333,0.79166667,0.144826
61424ed64e27a1844a5f075a,74.0,0.16666667,0.20833333,0.25,34.0,0.70833333,0.16666667,0.355174,0.0,0.58333333,0.29166667,0.355174
6141fc584e27a1844a5f04e0,74.0,0.91666667,0.45833333,0.25,34.0,0.45833333,0.16666667,0.355174,0.0,0.45833333,0.79166667,0.355174
6141d809ee0a3fd43fb47bdf,34.0,0.3333333333333333,0.16666667,0.144826,34.0,0.70833333,0.6666666666666666,0.355174,0.0,0.6666666666666666,0.58333333,0.25
6141cf319cbada84a86767ef,74.0,0.54166667,0.3333333333333333,0.25,34.0,0.70833333,0.16666667,0.355174,34.0,0.45833333,0.79166667,0.144826
6142580bee0a3fd43fb47f3b,34.0,0.83333333,0.41666667,0.355174,34.0,0.70833333,0.04166667,0.355174,0.0,0.16666667,0.95833333,0.25
6141dfdbee0a3fd43fb47c91,34.0,0.45833333,0.29166667,0.355174,34.0,0.83333333,0.79166667,0.144826,0.0,0.41666667,0.83333333,0.25
6142156f4e27a1844a5f05d8,74.0,0.79166667,0.08333333,0.25,34.0,0.83333333,0.6666666666666666,0.355174,0.0,0.83333333,0.41666667,0.355174
6141cf3dbaaf234b352901be,74.0,0.91666667,0.20833333,0.25,0.0,0.20833333,0.79166667,0.144826,0.0,0.70833333,0.54166667,0.144826
61422239baaf234b3529061a,74.0,0.29166667,0.20833333,0.25,0.0,0.08333333,0.41666667,0.144826,0.0,0.83333333,0.04166667,0.144826
6141da95baaf234b352903ac,74.0,0.54166667,0.08333333,0.25,0.0,0.08333333,0.79166667,0.355174,0.0,0.95833333,0.04166667,0.144826
6141cf5431cf3ef3d4a9ed8a,34.0,0.45833333,0.29166667,0.144826,0.0,0.58333333,0.6666666666666666,0.355174,0.0,0.54166667,0.95833333,0.25
6141d93131cf3ef3d4a9ef8a,34.0,0.08333333,0.79166667,0.355174,0.0,0.83333333,0.04166667,0.355174,0.0,0.79166667,0.45833333,0.25
6141d0463ac25c70a5c6c889,0.0,0.08333333,0.6666666666666666,0.355174,0.0,0.79166667,0.20833333,0.25,0.0,0.83333333,0.29166667,0.355174
61420f4f4e27a1844a5f05a0,74.0,0.04166667,0.08333333,0.25,34.0,0.83333333,0.91666667,0.355174,0.0,0.83333333,0.54166667,0.355174
6142560531cf3ef3d4a9f482,34.0,0.08333333,0.54166667,0.144826,0.0,0.20833333,0.29166667,0.355174,0.0,0.54166667,0.95833333,0.25
6141f652baaf234b35290526,74.0,0.04166667,0.3333333333333333,0.25,0.0,0.3333333333333333,0.29166667,0.355174,0.0,0.58333333,0.54166667,0.144826
61420a754e27a1844a5f0572,74.0,0.91666667,0.95833333,0.25,34.0,0.83333333,0.16666667,0.144826,0.0,0.3333333333333333,0.29166667,0.144826
61449ea231cf3ef3d4a9f800,34.0,0.08333333,0.91666667,0.144826,0.0,0.08333333,0.6666666666666666,0.355174,0.0,0.54166667,0.83333333,0.25
6141dd969cbada84a8676a57,74.0,0.41666667,0.95833333,0.25,34.0,0.70833333,0.79166667,0.144826,34.0,0.70833333,0.41666667,0.144826
6141d1f3ee0a3fd43fb47aff,34.0,0.95833333,0.79166667,0.355174,34.0,0.45833333,0.91666667,0.144826,0.0,0.54166667,0.83333333,0.25
6141d099ee0a3fd43fb47aaf,34.0,0.58333333,0.04166667,0.144826,34.0,0.20833333,0.41666667,0.355174,0.0,0.41666667,0.83333333,0.25
6141d05331cf3ef3d4a9ee02,34.0,0.83333333,0.04166667,0.144826,0.0,0.6666666666666666,0.70833333,0.25,0.0,0.83333333,0.6666666666666666,0.355174
61422907ee0a3fd43fb47ed3,34.0,0.3333333333333333,0.91666667,0.355174,34.0,0.70833333,0.41666667,0.355174,0.0,0.29166667,0.70833333,0.25
6141f01e4e27a1844a5f0430,74.0,0.6666666666666666,0.45833333,0.25,34.0,0.3333333333333333,0.29166667,0.144826,0.0,0.95833333,0.41666667,0.355174
6142222b4e27a1844a5f063c,74.0,0.79166667,0.45833333,0.25,34.0,0.08333333,0.29166667,0.144826,0.0,0.58333333,0.29166667,0.355174
6141d8303ac25c70a5c6c925,0.0,0.83333333,0.91666667,0.144826,0.0,0.91666667,0.08333333,0.25,0.0,0.95833333,0.04166667,0.355174
61424aadee0a3fd43fb47f25,34.0,0.3333333333333333,0.54166667,0.355174,34.0,0.58333333,0.54166667,0.144826,0.0,0.6666666666666666,0.95833333,0.25
614398c631cf3ef3d4a9f77a,34.0,0.83333333,0.6666666666666666,0.355174,0.0,0.58333333,0.54166667,0.355174,0.0,0.79166667,0.3333333333333333,0.25
6141e57f4e27a1844a5f0376,74.0,0.6666666666666666,0.20833333,0.25,34.0,0.08333333,0.91666667,0.355174,0.0,0.83333333,0.79166667,0.355174
6142279e9cbada84a8676cb1,74.0,0.16666667,0.45833333,0.25,34.0,0.45833333,0.54166667,0.144826,34.0,0.20833333,0.41666667,0.355174
6141de69baaf234b352903ec,74.0,0.91666667,0.58333333,0.25,0.0,0.20833333,0.29166667,0.144826,0.0,0.83333333,0.29166667,0.355174
614397163ac25c70a5c6cd1b,0.0,0.04166667,0.70833333,0.25,0.0,0.45833333,0.79166667,0.355174,0.0,0.58333333,0.6666666666666666,0.144826
6141fec7baaf234b35290568,74.0,0.91666667,0.08333333,0.25,0.0,0.3333333333333333,0.16666667,0.355174,0.0,0.95833333,0.41666667,0.355174
6141d41c9cbada84a867694f,74.0,0.79166667,0.95833333,0.25,34.0,0.3333333333333333,0.41666667,0.355174,34.0,0.70833333,0.04166667,0.144826
6142cbb59cbada84a8676d7b,74.0,0.54166667,0.20833333,0.25,34.0,0.58333333,0.29166667,0.355174,34.0,0.3333333333333333,0.79166667,0.355174
614215e64e27a1844a5f05de,74.0,0.54166667,0.58333333,0.25,34.0,0.20833333,0.6666666666666666,0.355174,0.0,0.3333333333333333,0.16666667,0.355174
6142f7d54e27a1844a5f0992,74.0,0.16666667,0.95833333,0.25,34.0,0.58333333,0.16666667,0.355174,0.0,0.95833333,0.16666667,0.144826
61425fa24e27a1844a5f07b4,74.0,0.29166667,0.58333333,0.25,34.0,0.58333333,0.79166667,0.355174,0.0,0.45833333,0.41666667,0.144826
61425b6d4e27a1844a5f07a0,74.0,0.41666667,0.83333333,0.25,34.0,0.08333333,0.29166667,0.355174,0.0,0.20833333,0.54166667,0.144826
6141cf353ac25c70a5c6c84f,0.0,0.54166667,0.3333333333333333,0.25,0.0,0.58333333,0.54166667,0.144826,0.0,0.83333333,0.6666666666666666,0.144826
6141d1949cbada84a86768dd,74.0,0.29166667,0.95833333,0.25,34.0,0.83333333,0.04166667,0.355174,34.0,0.08333333,0.54166667,0.355174
6141d3214e27a1844a5f016c,74.0,0.54166667,0.70833333,0.25,34.0,0.83333333,0.6666666666666666,0.144826,0.0,0.95833333,0.54166667,0.144826
6144e2694e27a1844a5f0ada,74.0,0.79166667,0.3333333333333333,0.25,34.0,0.83333333,0.54166667,0.144826,0.0,0.83333333,0.16666667,0.355174
6142344531cf3ef3d4a9f3c2,34.0,0.08333333,0.91666667,0.144826,0.0,0.16666667,0.20833333,0.25,0.0,0.95833333,0.16666667,0.144826
61421fd4ee0a3fd43fb47eb3,34.0,0.83333333,0.91666667,0.144826,34.0,0.45833333,0.6666666666666666,0.355174,0.0,0.91666667,0.70833333,0.25
6142246531cf3ef3d4a9f352,34.0,0.45833333,0.41666667,0.144826,0.0,0.6666666666666666,0.08333333,0.25,0.0,0.83333333,0.04166667,0.355174
614267a74e27a1844a5f07cc,74.0,0.41666667,0.3333333333333333,0.25,34.0,0.70833333,0.16666667,0.355174,0.0,0.08333333,0.04166667,0.355174
614258284e27a1844a5f078e,74.0,0.6666666666666666,0.45833333,0.25,34.0,0.20833333,0.54166667,0.144826,0.0,0.58333333,0.91666667,0.355174
6141d32e4e27a1844a5f016e,74.0,0.6666666666666666,0.45833333,0.25,34.0,0.83333333,0.91666667,0.355174,0.0,0.08333333,0.79166667,0.144826
6144b1573ac25c70a5c6cd93,0.0,0.20833333,0.29166667,0.355174,0.0,0.3333333333333333,0.29166667,0.355174,0.0,0.6666666666666666,0.08333333,0.25
61440fee31cf3ef3d4a9f7d0,34.0,0.95833333,0.79166667,0.144826,0.0,0.04166667,0.58333333,0.25,0.0,0.95833333,0.04166667,0.144826
6141da559cbada84a8676a0d,74.0,0.41666667,0.08333333,0.25,34.0,0.70833333,0.6666666666666666,0.144826,34.0,0.70833333,0.54166667,0.355174
614224684e27a1844a5f064e,74.0,0.29166667,0.83333333,0.25,34.0,0.20833333,0.6666666666666666,0.355174,0.0,0.45833333,0.29166667,0.355174
61421d31ee0a3fd43fb47ea3,34.0,0.95833333,0.91666667,0.144826,34.0,0.83333333,0.79166667,0.144826,0.0,0.6666666666666666,0.20833333,0.25
6141e33d4e27a1844a5f0348,74.0,0.29166667,0.83333333,0.25,34.0,0.58333333,0.54166667,0.144826,0.0,0.3333333333333333,0.54166667,0.144826
6141dac54e27a1844a5f0276,74.0,0.41666667,0.58333333,0.25,34.0,0.83333333,0.29166667,0.355174,0.0,0.3333333333333333,0.29166667,0.144826
614217ce31cf3ef3d4a9f2e8,34.0,0.45833333,0.29166667,0.355174,0.0,0.91666667,0.08333333,0.25,0.0,0.95833333,0.54166667,0.355174
614270e3baaf234b352906e4,74.0,0.29166667,0.08333333,0.25,0.0,0.20833333,0.04166667,0.144826,0.0,0.70833333,0.29166667,0.144826
6141eacc31cf3ef3d4a9f0ec,34.0,0.83333333,0.16666667,0.355174,0.0,0.29166667,0.08333333,0.25,0.0,0.95833333,0.41666667,0.355174
6141cfef4e27a1844a5f009a,74.0,0.29166667,0.45833333,0.25,34.0,0.45833333,0.41666667,0.144826,0.0,0.95833333,0.79166667,0.355174
614224aebaaf234b3529062a,74.0,0.41666667,0.3333333333333333,0.25,0.0,0.08333333,0.91666667,0.144826,0.0,0.08333333,0.91666667,0.355174
614202353ac25c70a5c6ca61,0.0,0.20833333,0.91666667,0.144826,0.0,0.79166667,0.3333333333333333,0.25,0.0,0.95833333,0.16666667,0.355174
6141e45bee0a3fd43fb47cdd,34.0,0.20833333,0.41666667,0.355174,34.0,0.3333333333333333,0.41666667,0.355174,0.0,0.04166667,0.20833333,0.25
61423fa7baaf234b35290688,74.0,0.41666667,0.45833333,0.25,0.0,0.58333333,0.91666667,0.144826,0.0,0.83333333,0.79166667,0.355174
6142006fbaaf234b35290574,74.0,0.54166667,0.45833333,0.25,0.0,0.45833333,0.91666667,0.355174,0.0,0.70833333,0.6666666666666666,0.144826
6143b04131cf3ef3d4a9f78a,34.0,0.3333333333333333,0.91666667,0.144826,0.0,0.79166667,0.08333333,0.25,0.0,0.95833333,0.29166667,0.144826
614210c84e27a1844a5f05ae,74.0,0.41666667,0.08333333,0.25,34.0,0.20833333,0.79166667,0.355174,0.0,0.20833333,0.54166667,0.355174
6145921a3ac25c70a5c6cdc1,0.0,0.04166667,0.20833333,0.25,0.0,0.58333333,0.6666666666666666,0.355174,0.0,0.83333333,0.41666667,0.355174
6141d8f9ee0a3fd43fb47bf5,34.0,0.70833333,0.29166667,0.355174,34.0,0.45833333,0.79166667,0.144826,0.0,0.54166667,0.70833333,0.25
61422b739cbada84a8676cb9,74.0,0.16666667,0.95833333,0.25,34.0,0.58333333,0.04166667,0.144826,34.0,0.08333333,0.54166667,0.355174
6141d230baaf234b352902a6,74.0,0.54166667,0.95833333,0.25,0.0,0.95833333,0.16666667,0.355174,0.0,0.95833333,0.29166667,0.144826
6141cfdbee0a3fd43fb47a6d,34.0,0.83333333,0.41666667,0.144826,34.0,0.95833333,0.16666667,0.355174,0.0,0.29166667,0.45833333,0.25
6141d023baaf234b3529022c,74.0,0.79166667,0.45833333,0.25,0.0,0.3333333333333333,0.04166667,0.144826,0.0,0.3333333333333333,0.41666667,0.144826
6141e0984e27a1844a5f0310,74.0,0.04166667,0.20833333,0.25,34.0,0.58333333,0.16666667,0.144826,0.0,0.08333333,0.6666666666666666,0.355174
614274df4e27a1844a5f0802,74.0,0.41666667,0.70833333,0.25,34.0,0.08333333,0.29166667,0.355174,0.0,0.95833333,0.41666667,0.355174
6142a2fa31cf3ef3d4a9f5bc,34.0,0.45833333,0.91666667,0.144826,0.0,0.58333333,0.04166667,0.355174,0.0,0.91666667,0.45833333,0.25
6141deed31cf3ef3d4a9f01a,34.0,0.95833333,0.29166667,0.355174,0.0,0.70833333,0.16666667,0.355174,0.0,0.91666667,0.08333333,0.25
614211114e27a1844a5f05b2,74.0,0.6666666666666666,0.45833333,0.25,34.0,0.45833333,0.29166667,0.355174,0.0,0.08333333,0.29166667,0.144826
6141d365baaf234b352902dc,74.0,0.29166667,0.95833333,0.25,0.0,0.3333333333333333,0.54166667,0.355174,0.0,0.58333333,0.16666667,0.144826
61420b7931cf3ef3d4a9f27e,34.0,0.58333333,0.79166667,0.355174,0.0,0.41666667,0.20833333,0.25,0.0,0.70833333,0.04166667,0.144826
6142c3b231cf3ef3d4a9f612,34.0,0.45833333,0.6666666666666666,0.355174,0.0,0.20833333,0.6666666666666666,0.355174,0.0,0.29166667,0.58333333,0.25
6142412431cf3ef3d4a9f40e,34.0,0.3333333333333333,0.04166667,0.144826,0.0,0.29166667,0.45833333,0.25,0.0,0.58333333,0.91666667,0.355174
61427e6131cf3ef3d4a9f53a,34.0,0.70833333,0.16666667,0.144826,0.0,0.6666666666666666,0.95833333,0.25,0.0,0.83333333,0.04166667,0.355174
6142b0623ac25c70a5c6cc33,0.0,0.3333333333333333,0.16666667,0.144826,0.0,0.41666667,0.58333333,0.25,0.0,0.58333333,0.54166667,0.144826
6142706cbaaf234b352906e2,74.0,0.91666667,0.08333333,0.25,0.0,0.3333333333333333,0.91666667,0.144826,0.0,0.45833333,0.54166667,0.355174
6141d88f31cf3ef3d4a9ef78,34.0,0.3333333333333333,0.16666667,0.355174,0.0,0.04166667,0.70833333,0.25,0.0,0.3333333333333333,0.54166667,0.355174
6141e5159cbada84a8676add,74.0,0.04166667,0.45833333,0.25,34.0,0.83333333,0.79166667,0.144826,34.0,0.45833333,0.16666667,0.144826
6142a399ee0a3fd43fb47f77,34.0,0.83333333,0.16666667,0.144826,34.0,0.58333333,0.16666667,0.144826,0.0,0.54166667,0.58333333,0.25
614379f831cf3ef3d4a9f766,34.0,0.83333333,0.54166667,0.144826,0.0,0.91666667,0.20833333,0.25,0.0,0.95833333,0.54166667,0.144826
6141d1ac9cbada84a86768e3,74.0,0.41666667,0.58333333,0.25,34.0,0.3333333333333333,0.91666667,0.355174,34.0,0.45833333,0.04166667,0.355174
6141f06bee0a3fd43fb47d7f,34.0,0.95833333,0.04166667,0.355174,34.0,0.83333333,0.6666666666666666,0.144826,0.0,0.16666667,0.45833333,0.25
6141d19b3ac25c70a5c6c8b1,0.0,0.04166667,0.70833333,0.25,0.0,0.20833333,0.6666666666666666,0.355174,0.0,0.83333333,0.16666667,0.355174
6142080e31cf3ef3d4a9f254,34.0,0.95833333,0.41666667,0.144826,0.0,0.45833333,0.16666667,0.355174,0.0,0.79166667,0.83333333,0.25
6142da654e27a1844a5f0950,74.0,0.41666667,0.45833333,0.25,34.0,0.20833333,0.6666666666666666,0.144826,0.0,0.08333333,0.54166667,0.355174
6141cf24ee0a3fd43fb479f7,34.0,0.70833333,0.6666666666666666,0.355174,34.0,0.70833333,0.79166667,0.144826,0.0,0.91666667,0.08333333,0.25
6142fc6f4e27a1844a5f099c,74.0,0.16666667,0.3333333333333333,0.25,34.0,0.58333333,0.29166667,0.355174,0.0,0.08333333,0.04166667,0.355174
6141e13231cf3ef3d4a9f04c,34.0,0.45833333,0.04166667,0.144826,0.0,0.08333333,0.16666667,0.144826,0.0,0.16666667,0.3333333333333333,0.25
6142c41231cf3ef3d4a9f614,34.0,0.45833333,0.04166667,0.144826,0.0,0.04166667,0.3333333333333333,0.25,0.0,0.45833333,0.29166667,0.355174
6142cce031cf3ef3d4a9f632,34.0,0.20833333,0.6666666666666666,0.144826,0.0,0.41666667,0.95833333,0.25,0.0,0.83333333,0.29166667,0.144826
6141e2304e27a1844a5f0332,74.0,0.41666667,0.95833333,0.25,34.0,0.3333333333333333,0.6666666666666666,0.355174,0.0,0.95833333,0.16666667,0.144826
614391c43ac25c70a5c6cd15,0.0,0.45833333,0.04166667,0.355174,0.0,0.91666667,0.08333333,0.25,0.0,0.95833333,0.41666667,0.144826
6141cf4331cf3ef3d4a9ed7e,34.0,0.08333333,0.91666667,0.355174,0.0,0.54166667,0.08333333,0.25,0.0,0.70833333,0.54166667,0.144826
6141cf94baaf234b352901f2,74.0,0.41666667,0.45833333,0.25,0.0,0.20833333,0.79166667,0.355174,0.0,0.45833333,0.16666667,0.355174
